flow_duration,total_fwd_pkts,total_bwd_pkts,total_fwd_bytes,total_bwd_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,flow_bytes_s,flow_pkts_s,fwd_header_len,bwd_header_len,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,fin_flag_cnt,protocol,label
18409.66559689687,477,2,30528,1085,96,64,64.0,813,0,542.5,1717195.7759693733,26018.940837292565,9540,40,453,0,0,0,0,0,0,6,DoS
1602343.5729838393,5,17,82,2191,60,60,16.4,192,64,128.88235294117646,1418.5472069309599,13.729889376366527,100,340,0,0,0,1,0,0,0,6,BENIGN
90.58023349600856,8,0,320,478,60,0,40.0,0,0,0.0,8809869.09837414,88319.48970801143,160,0,4,3,0,0,0,0,0,6,PortScan
6475769.049189896,17,3,23,127,1,0,1.3529411764705883,63,60,42.333333333333336,23.16327201612674,3.0884362688168987,340,60,0,0,1,1,0,0,0,6,BENIGN
14129.591175728097,898,2,66452,137,111,60,74.0,102,64,68.5,4712733.66453709,63696.11043991321,17960,40,742,0,0,1,0,0,0,6,DDoS
2123397.8464435246,9,5,381,475,64,64,42.333333333333336,142,64,95.0,403.1274692275462,6.5932062724131395,180,100,0,0,0,1,0,0,0,6,BENIGN
1574089.166884434,7,12,1871,403,400,64,267.2857142857143,60,60,33.583333333333336,1444.6449717336452,12.07047249909378,140,240,0,0,0,1,0,0,0,6,BENIGN
26382.456816212263,174,3,11136,2364,96,0,64.0,1182,60,788.0,511703.6708917922,6709.00368502572,3480,60,143,0,0,0,0,0,0,6,DoS
145.9214884976101,13,1,520,530,64,64,40.0,795,0,530.0,7195650.282975264,95942.00377300353,260,20,3,2,1,0,0,0,0,6,PortScan
124.91509903554561,4,1,160,655,60,0,40.0,982,64,655.0,6524431.444177018,40027.18677409214,80,20,3,5,0,0,0,0,0,6,PortScan
747172.9469613385,2,5,1109,4014,831,64,554.5,1203,64,802.8,6856.511629381949,9.368647551371003,40,100,0,0,1,1,0,0,0,6,BENIGN
11749.089803397892,529,6,39146,876,111,0,74.0,219,64,146.0,3406391.5307231243,45535.442230195185,10580,120,466,0,1,1,0,0,0,6,DDoS
7320.219239808054,1648,7,121952,1336,111,64,74.0,285,60,190.85714285714286,16842118.516006738,226086.12471604013,32960,140,1249,0,1,1,0,0,0,6,DDoS
29853.44364997024,171,2,10944,100,96,60,64.0,75,64,50.0,369940.5713287288,5794.976352758971,3420,40,148,0,1,0,0,0,0,6,DoS
2777982.7620885745,10,7,33,1634,60,60,3.3,349,60,233.42857142857142,600.0757178013218,6.119548411891104,200,140,0,0,0,1,0,0,0,6,BENIGN
35602.88911145721,438,3,28032,52,96,60,64.0,60,60,17.333333333333332,788812.3885699605,12386.635214333875,8760,60,386,0,0,0,0,0,0,6,DoS
5079.551439165353,2076,2,153624,35,111,0,74.0,60,60,17.5,30250505.746477585,409091.24061187706,41520,40,1690,0,1,1,0,0,0,6,DDoS
375.09332996482755,9,2,360,210,60,0,40.0,157,60,105.0,1519621.796669775,29326.034672574606,180,40,1,7,1,0,0,0,0,6,PortScan
314010.97809626715,14,10,186,1218,64,64,13.285714285714286,181,64,121.8,4471.181257776192,76.43044885087507,280,200,0,0,1,1,0,0,0,6,BENIGN
2129962.1288270485,13,2,377,548,60,60,29.0,411,64,274.0,434.280021921981,7.042378733869962,260,40,0,0,0,1,0,0,0,6,BENIGN
942303.6066393785,11,5,131,138,60,60,11.909090909090908,64,64,27.6,285.47062550185785,16.979665457359577,220,100,0,0,0,1,0,0,0,6,BENIGN
1956754.060071795,5,6,527,137,157,0,105.4,64,64,22.833333333333332,339.3374842291817,5.621554708615962,40,48,0,0,0,1,0,0,0,17,BENIGN
36674.59222874973,575,1,36800,1019,96,0,64.0,1528,60,1019.0,1031204.3761553577,15705.696096287213,11500,20,524,0,0,0,0,0,0,6,DoS
389588.9012012836,4,3,120,1630,45,0,30.0,814,64,543.3333333333334,4491.91441184268,17.96765764737072,80,60,0,0,0,1,0,0,0,6,BENIGN
1275362.5991541962,5,19,1017,147,304,60,203.4,64,64,7.7368421052631575,912.6816175822858,18.818177682108985,100,380,0,0,1,1,0,0,0,6,BENIGN
2983243.456333909,17,16,34,425,64,64,2.0,64,64,26.5625,153.85938382784974,11.06178576540096,340,320,0,0,0,1,0,0,0,6,BENIGN
1915982.5071369584,6,1,201,99,60,60,33.5,148,0,99.0,156.57762995356794,3.653478032249918,120,20,0,0,1,1,0,0,0,6,BENIGN
5999449.114553414,2,10,245,387,183,60,122.5,57,0,38.7,105.34300532142187,2.000183645343453,40,200,0,0,1,1,0,0,0,6,BENIGN
2508.516692672504,4,0,160,125,64,64,40.0,0,0,0.0,113612.95734347652,1594.5678223645828,80,0,3,7,0,0,0,0,0,6,PortScan
277969.33025746065,12,4,496,281,64,64,41.333333333333336,105,60,70.25,2795.2724110977547,57.560307049632016,240,80,0,0,1,1,0,0,0,6,BENIGN
2054.266868124871,1174,6,86876,477,111,64,74.0,118,60,79.5,42522712.77671707,574414.1709675242,23480,120,1025,0,1,1,0,0,0,6,DDoS
196403.43094831065,19,16,263,231,60,60,13.842105263157896,64,64,14.4375,2515.231010042847,178.20462621761064,380,320,0,0,1,1,0,0,0,6,BENIGN
23346.11944478727,106,2,6784,549,96,0,64.0,411,64,274.5,314099.3096236949,4626.036470661264,2120,40,97,0,0,0,0,0,0,6,DoS
23809.45048950671,591,3,37824,1202,96,60,64.0,600,0,400.6666666666667,1639097.047502189,24948.076826123615,11820,60,537,0,0,0,0,0,0,6,DoS
1205.870903386249,9,1,360,348,64,64,40.0,522,60,348.0,587127.5258502713,8292.761664551856,180,20,4,7,1,0,0,0,0,6,PortScan
2358.2063163266544,12,2,480,917,60,0,40.0,687,60,458.5,592399.397087566,5936.715504098729,240,40,1,4,0,0,0,0,0,6,PortScan
1060398.892563392,50,19,99250,40527,2977,60,1985.0,3199,60,2133.0,131815.49035958084,65.06985294298116,1000,380,0,0,10,1,0,0,0,6,Web Attack
421.6206541103175,1286,6,95164,812,111,64,74.0,202,60,135.33333333333334,227635906.9802301,3064366.006277166,25720,120,964,0,0,1,0,0,0,6,DDoS
3076900.937685693,16,3,1631,82,151,60,101.9375,64,64,27.333333333333332,556.7290058055759,6.175044431001717,128,24,0,0,0,1,0,0,0,17,BENIGN
16110.768496223158,120,3,7680,782,96,0,64.0,390,0,260.6666666666667,525238.7558038429,7634.645115087766,2400,60,104,0,1,0,0,0,0,6,DoS
2066.1190673294254,747,4,55278,922,111,64,74.0,345,60,230.5,27200755.701190855,363483.40803548635,14940,80,584,0,0,1,0,0,0,6,DDoS
8673916.95059571,6,15,625,237,156,60,104.16666666666667,22,0,15.8,99.37840135082216,2.42105154102931,120,300,0,0,1,1,0,0,0,6,BENIGN
3742945.283461304,13,12,795,2200,91,0,61.15384615384615,274,60,183.33333333333334,800.1719964312066,6.6792320236327765,260,240,0,0,1,1,0,0,0,6,BENIGN
1932.2773033812136,4,0,160,1179,64,64,40.0,0,0,0.0,692964.7197412805,2070.0962501606587,80,0,3,2,0,0,0,0,0,6,PortScan
42907.991837635665,137,3,8768,17,96,64,64.0,60,60,5.666666666666667,204740.41370294234,3262.795437497089,2740,60,120,0,1,0,0,0,0,6,DoS
595.6320213941767,11,0,440,52,60,0,40.0,0,0,0.0,826013.347718263,18467.77809939206,220,0,3,7,0,0,0,0,0,6,PortScan
7866.420165890421,2019,4,149406,206,111,64,74.0,76,60,51.5,19019070.53588778,257169.07530212137,40380,80,1384,0,0,1,0,0,0,6,DDoS
1962208.8201238448,50,17,97650,30158,2929,0,1953.0,2661,60,1774.0,65134.75971019914,34.14519357617162,1000,340,0,0,12,1,0,0,0,6,Web Attack
27123.931140449535,278,3,17792,1141,96,64,64.0,570,64,380.3333333333333,698018.2887931567,10359.855234293405,5560,60,229,0,0,0,0,0,0,6,DoS
2218094.410354115,16,1,878,610,81,0,54.875,915,60,610.0,670.8461069348457,7.664236436755629,128,8,0,0,0,1,0,0,0,17,BENIGN
1250867.7061762027,52,12,59020,15120,1702,64,1135.0,1890,64,1260.0,59270.85624957074,51.164483409394755,1040,240,0,0,12,1,0,0,0,6,Web Attack
2493074.9052344435,29,58,9019,11484,466,0,311.0,297,60,198.0,8223.980738385373,34.89666508508645,580,1160,0,0,0,1,0,0,0,6,Botnet
1592.7699564321622,868,6,64232,468,111,60,74.0,117,0,78.0,40621057.50972937,548729.586762032,17360,120,677,0,0,1,0,0,0,6,DDoS
7410.860322188925,1679,4,124246,338,111,0,74.0,126,0,84.5,16811003.65999099,227099.13921342092,33580,80,1374,0,0,1,0,0,0,6,DDoS
2535573.426648666,27,65,5913,11115,328,60,219.0,256,64,171.0,6715.640659835418,36.28370570265788,540,1300,0,0,0,1,0,0,0,6,Botnet
2092712.8652889095,12,18,619,220,76,60,51.583333333333336,18,0,12.222222222222221,400.9150103275978,14.335459248900994,240,360,0,0,1,1,0,0,0,6,BENIGN
2057660.308812201,32,45,6144,8415,288,64,192.0,280,64,187.0,7075.51189943703,37.4211426785254,640,900,0,0,0,1,0,0,0,6,Botnet
1548144.5901374274,43,73,6149,18980,214,0,143.0,390,64,260.0,16231.688021962678,74.92840186826658,860,1460,0,0,0,1,0,0,0,6,Botnet
10699.39585026594,430,0,27520,3,96,60,64.0,0,0,0.0,2572388.234361466,40189.1850734088,8600,0,364,0,0,0,0,0,0,6,DoS
2348067.6648750124,7,11,364,442,78,60,52.0,64,64,40.18181818181818,343.2609766988565,7.665877891537739,140,220,0,0,1,1,0,0,0,6,BENIGN
13706.58751756188,1848,5,136752,180,111,0,74.0,60,60,36.0,9990232.785844961,135190.46937290565,36960,100,1182,0,0,1,0,0,0,6,DDoS
210698.9011639939,44,39,75064,74451,2559,60,1706.0,2863,0,1909.0,709614.5218319271,393.92706626124436,880,780,0,0,16,1,0,0,0,6,Web Attack
4628465.168881705,17,4,1101,190,96,0,64.76470588235294,70,0,47.5,278.926156489133,4.537141197731831,340,80,0,0,1,1,0,0,0,6,BENIGN
2264775.504155077,1,9,674,199,1011,60,674.0,60,60,22.11111111111111,385.46866936627845,4.415448675444198,8,72,0,0,1,1,0,0,0,17,BENIGN
14469.085986122542,855,4,63270,1621,111,64,74.0,607,60,405.25,4484802.9835635545,59367.951840487796,17100,80,554,0,1,1,0,0,0,6,DDoS
11223.092148196783,284,1,18176,1562,96,64,64.0,2343,64,1562.0,1758695.3523473751,25394.071102391423,5680,20,230,0,0,0,0,0,0,6,DoS
551805.4926430878,14,1,885,12,94,60,63.214285714285715,60,60,12.0,1625.5728004871216,27.183491646941835,280,20,0,0,1,1,0,0,0,6,BENIGN
98136.63907791804,3,8,397,1278,198,60,132.33333333333334,238,0,159.75,17068.039172098528,112.08861545855748,60,160,0,0,1,1,0,0,0,6,BENIGN
3145702.778720935,19,19,2437,161,192,64,128.26315789473685,60,60,8.473684210526315,825.8885796757841,12.079971527205464,380,380,0,0,0,1,0,0,0,6,BENIGN
206715.41458671525,9,13,2043,718,340,60,227.0,82,60,55.23076923076923,13356.5269214202,106.4265093340255,180,260,0,0,1,1,0,0,0,6,BENIGN
705994.7353044772,63,36,21231,7200,505,64,337.0,300,64,200.0,40270.83854632209,140.22767458358436,1260,720,0,0,1,1,0,0,0,6,Botnet
1070589.3511370483,16,13,869,90,81,60,54.3125,64,64,6.923076923076923,895.768297136029,27.087883854999834,320,260,0,0,0,1,0,0,0,6,BENIGN
2487788.5174356075,11,8,233,423,31,0,21.181818181818183,78,60,52.875,263.68800860782153,7.637305127360684,220,160,0,0,0,1,0,0,0,6,BENIGN
2943.711525847849,13,0,520,384,60,60,40.0,0,0,0.0,307095.3087835703,4416.193599763732,260,0,3,1,0,0,0,0,0,6,PortScan
3033501.5301736183,1,17,708,826,1062,0,708.0,72,60,48.588235294117645,505.6862456608695,5.93373691127487,8,136,0,0,0,1,0,0,0,17,BENIGN
1840831.2359460322,9,10,130,247,21,0,14.444444444444445,60,60,24.7,204.79878472197575,10.321424163707,72,80,0,0,0,1,0,0,0,17,BENIGN
166330.5951359375,14,16,728,2218,78,64,52.0,207,64,138.625,17711.71441785748,180.36369060954667,280,320,0,0,0,1,0,0,0,6,BENIGN
95787.10693714392,10,16,619,265,91,0,61.9,64,64,16.5625,9228.79945189373,271.4352779968744,80,128,0,0,1,1,0,0,0,17,BENIGN
1475857.5232630405,11,11,31,597,60,60,2.8181818181818183,81,0,54.27272727272727,425.51532929244166,14.906587968843498,88,88,0,0,1,1,0,0,0,17,BENIGN
12458.226428379925,1100,0,81400,1052,111,0,74.0,0,0,0.0,6618277.527222798,88295.0720412492,22000,0,756,0,1,1,0,0,0,6,DDoS
3585.6640353216617,308,2,22792,124,111,0,74.0,93,0,62.0,6391005.898561341,86455.39485748018,6160,40,246,0,1,1,0,0,0,6,DDoS
1920.8940268934052,3,2,120,980,64,64,40.0,735,64,490.0,572650.0184807131,2602.954629457787,60,40,2,2,1,0,0,0,0,6,PortScan
26638.52515608535,62,1,3968,507,96,0,64.0,760,60,507.0,167989.78073220106,2364.9957957829424,1240,20,52,0,1,0,0,0,0,6,DoS
28201.247039055237,222,3,14208,216,96,60,64.0,108,0,72.0,511466.7440069067,7978.370590789934,4440,60,204,0,1,0,0,0,0,6,DoS
868366.3408807203,1,5,63,598,94,60,63.0,178,60,119.6,761.1994717915899,6.909526218985688,20,100,0,0,1,1,0,0,0,6,BENIGN
27735.093855919546,320,0,20480,1348,96,0,64.0,0,0,0.0,787017.3475306706,11537.729119012945,6400,0,258,0,0,0,0,0,0,6,DoS
4972.741744807676,172,0,11008,61,96,0,64.0,0,0,0.0,2225935.020968619,34588.56478512986,3440,0,156,0,1,0,0,0,0,6,DoS
292931.1931821774,11,8,165,403,64,64,15.0,75,60,50.375,1939.021904187425,64.8616482034526,220,160,0,0,0,1,0,0,0,6,BENIGN
513.9716781331488,2,0,80,2019,64,64,40.0,0,0,0.0,4083882.613189896,3891.264995893184,40,0,4,4,1,0,0,0,0,6,PortScan
955194.8033950088,24,27,43416,57348,2713,0,1809.0,3186,64,2124.0,105490.52365220031,53.39225027055512,480,540,0,0,6,1,0,0,0,6,Web Attack
1944832.780023836,6,10,329,235,81,0,54.833333333333336,64,64,23.5,289.999225533975,8.226928383942553,120,200,0,0,1,1,0,0,0,6,BENIGN
318.8416379999608,14,1,560,382,60,60,40.0,573,64,382.0,2954444.7391156475,47045.298393561265,280,20,2,3,0,0,0,0,0,6,PortScan
2327329.667644254,17,1,1292,1366,114,0,76.0,2049,64,1366.0,1142.0814321893872,7.734185771034225,340,20,0,0,1,1,0,0,0,6,BENIGN
374.7092389662568,2,1,80,296,64,64,40.0,444,64,296.0,1003444.7003156478,8006.207715284423,40,20,3,2,1,0,0,0,0,6,PortScan
545116.237994683,19,19,462,245,60,60,24.31578947368421,60,60,12.894736842105264,1296.9710874892264,69.70990286363593,380,380,0,0,1,1,0,0,0,6,BENIGN
20567.41301792432,368,0,23552,292,96,64,64.0,0,0,0.0,1159309.6311733597,17892.38149101646,7360,0,347,0,0,0,0,0,0,6,DoS
1244.181254953971,10,1,400,1073,64,64,40.0,1609,64,1073.0,1183911.1014853655,8841.155544018344,200,20,4,3,0,0,0,0,0,6,PortScan
12646.778637668789,68,2,4352,145,96,64,64.0,108,60,72.5,355584.621889843,5535.006344738495,1360,40,58,0,0,0,0,0,0,6,DoS
15299.031893328813,380,1,24320,134,96,64,64.0,201,64,134.0,1598401.7923815975,24903.536554240152,7600,20,341,0,0,0,0,0,0,6,DoS
18496.31984513154,445,0,28480,435,96,0,64.0,0,0,0.0,1563283.952813499,24058.84001390306,8900,0,374,0,1,0,0,0,0,6,DoS
180365.52489400012,9,19,573,100,94,0,63.666666666666664,64,64,5.2631578947368425,3731.3117370712534,155.24031001187979,180,380,0,0,0,1,0,0,0,6,BENIGN
29117.53696896108,261,2,16704,942,96,60,64.0,706,60,471.0,606026.5337281243,9032.35738243776,5220,40,245,0,0,0,0,0,0,6,DoS
3194660.875519158,6,1,36,1505,9,0,6.0,2257,60,1505.0,482.367318487154,2.1911558918949243,120,20,0,0,1,1,0,0,0,6,BENIGN
715198.5696582895,39,33,53469,67122,2056,0,1371.0,3051,60,2034.0,168611.9143912948,100.67134227407705,780,660,0,0,17,1,0,0,0,6,Web Attack
714481.9499043844,6,15,633,740,157,0,105.5,73,60,49.333333333333336,1921.6720592923891,29.39192516033516,120,300,0,0,0,1,0,0,0,6,BENIGN
6337.498431839842,1117,2,82658,501,111,60,74.0,375,0,250.5,13121738.947059285,176568.0910275417,22340,40,731,0,1,1,0,0,0,6,DDoS
4411291.597646705,4,16,511,1966,190,64,127.75,183,60,122.875,561.5135488484614,4.533819530467996,80,320,0,0,1,1,0,0,0,6,BENIGN
2134.7547088527203,13,0,520,1302,60,0,40.0,0,0,0.0,853493.842849606,6089.692621868758,260,0,2,3,0,0,0,0,0,6,PortScan
1029064.0922748302,59,36,14455,11196,367,64,245.0,466,60,311.0,24926.532946355528,92.31689329475557,1180,720,0,0,0,1,0,0,0,6,Botnet
956.1221220348177,4,2,160,52,60,60,40.0,64,64,26.0,221728.99791171227,6275.348997501291,80,40,3,1,0,0,0,0,0,6,PortScan
3493031.7019222043,16,19,379,836,34,0,23.6875,66,0,44.0,347.83537731174596,10.01994914066758,320,380,0,0,0,1,0,0,0,6,BENIGN
44068.663024162255,158,2,10112,262,96,0,64.0,196,60,131.0,235405.3717107795,3630.6978478624173,3160,40,156,0,1,0,0,0,0,6,DoS
6234563.043964815,3,7,1635,293,817,0,545.0,64,64,41.857142857142854,309.2438052842121,1.6039616456650005,60,140,0,0,0,1,0,0,0,6,BENIGN
1226244.702987031,2,18,1524,2067,1143,0,762.0,171,60,114.83333333333333,2928.453016965227,16.309958323393076,40,360,0,0,1,1,0,0,0,6,BENIGN
803377.8384314663,12,15,42,1147,64,64,3.5,114,64,76.46666666666667,1480.0009947018598,33.60809659962171,240,300,0,0,1,1,0,0,0,6,BENIGN
2456417.2548567373,78,74,19578,21238,376,64,251.0,430,60,287.0,16616.069570143314,61.87873810911857,624,592,0,0,0,1,0,0,0,17,Botnet
1301.5099993297476,11,0,440,442,60,0,40.0,0,0,0.0,677674.3939379742,8451.721466346618,220,0,2,7,1,0,0,0,0,6,PortScan
76123.02914667301,2,11,173,1326,129,0,86.5,180,64,120.54545454545455,19691.80702349276,170.7761783224856,16,88,0,0,1,1,0,0,0,17,BENIGN
5256007.797658757,2,17,27,2268,60,60,13.5,199,0,133.41176470588235,436.6431878244716,3.61491092316556,16,136,0,0,0,1,0,0,0,17,BENIGN
1433066.7697538608,5,14,6,78,60,60,1.2,60,60,5.571428571428571,58.61555216609173,13.258279656615986,100,280,0,0,0,1,0,0,0,6,BENIGN
36879.08060659288,464,0,29696,1153,96,64,64.0,0,0,0.0,836490.4843773444,12581.658554607533,9280,0,460,0,1,0,0,0,0,6,DoS
1258471.5853608802,1,12,410,68,615,60,410.0,64,64,5.666666666666667,379.82581852488016,10.329990880383772,8,96,0,0,0,1,0,0,0,17,BENIGN
5954678.009020982,12,7,499,490,61,0,41.583333333333336,105,60,70.0,166.0879057611048,3.190768664773499,240,140,0,0,0,1,0,0,0,6,BENIGN
34600.86784583474,493,1,31552,125,96,64,64.0,187,60,125.0,915497.2684829141,14277.098545650142,9860,20,407,0,0,0,0,0,0,6,DoS
10641599.676093534,12,17,288,698,64,64,24.0,64,64,41.05882352941177,92.65524263377989,2.7251541951111733,240,340,0,0,0,1,0,0,0,6,BENIGN
6043.727344350204,2056,4,152144,847,111,0,74.0,316,64,211.75,25314014.230476335,340849.2611642597,41120,80,1621,0,1,1,0,0,0,6,DDoS
1109832.7881128397,3,16,1291,1500,645,0,430.3333333333333,139,60,93.75,2514.793246238308,17.11969605106695,60,320,0,0,0,1,0,0,0,6,BENIGN
1666.4431433401646,2,0,80,1081,60,0,40.0,0,0,0.0,696693.4363406658,1200.160958381853,40,0,1,3,1,0,0,0,0,6,PortScan
5804.270290631651,1279,4,94646,1140,111,64,74.0,427,60,285.0,16502677.37438121,221044.15124685332,25580,80,1032,0,0,1,0,0,0,6,DDoS
903590.1988242357,44,45,82632,58635,2817,64,1878.0,1954,0,1303.0,156339.67719417342,98.49597761884542,880,900,0,0,13,1,0,0,0,6,Web Attack
693717.211958318,8,11,194,358,36,0,24.25,64,64,32.54545454545455,795.713282710314,27.388681832420232,160,220,0,0,0,1,0,0,0,6,BENIGN
3466632.587796239,1,7,696,3379,1044,64,696.0,723,64,482.7142857142857,1175.4923248415269,2.3077149935539176,20,140,0,0,0,1,0,0,0,6,BENIGN
2439367.7149492763,7,8,114,749,60,60,16.285714285714285,139,60,93.625,353.78020079188633,6.149134428595938,140,160,0,0,1,1,0,0,0,6,BENIGN
1121734.5719801125,12,19,648,3561,81,0,54.0,280,0,187.42105263157896,3752.224550385546,27.63577121928057,240,380,0,0,1,1,0,0,0,6,BENIGN
897327.1183881663,3,11,1274,505,636,60,424.6666666666667,67,60,45.90909090909091,1982.554593017927,15.601891119871262,60,220,0,0,1,1,0,0,0,6,BENIGN
19021.76231655514,121,0,7744,72,96,0,64.0,0,0,0.0,410897.78485968825,6361.135103380538,2420,0,119,0,1,0,0,0,0,6,DoS
6814584.780085061,17,6,3682,94,324,0,216.58823529411765,22,0,15.666666666666666,554.105660411619,3.3751139272953488,340,120,0,0,0,1,0,0,0,6,BENIGN
4543852.6388945505,9,6,258,54,60,60,28.666666666666668,60,60,9.0,68.66419859863782,3.3011633941652803,180,120,0,0,0,1,0,0,0,6,BENIGN
704236.1737865392,14,2,3104,1417,331,64,221.71428571428572,1062,0,708.5,6419.721349574353,22.719650872194126,112,16,0,0,1,1,0,0,0,17,BENIGN
3073299.8829655196,40,54,8800,18576,330,0,220.0,516,64,344.0,8907.689142780326,30.586016197448515,800,1080,0,0,0,1,0,0,0,6,Botnet
542802.6126675507,4,13,422,294,157,0,105.5,64,64,22.615384615384617,1319.0798704547267,31.31893547169044,80,260,0,0,1,1,0,0,0,6,BENIGN
1667578.2397029025,19,17,2134,2265,168,0,112.3157894736842,199,60,133.23529411764707,2637.9571856153093,21.588192471505145,152,136,0,0,0,1,0,0,0,17,BENIGN
654755.6226580141,14,19,106,262,60,60,7.571428571428571,64,64,13.789473684210526,562.0417561380918,50.40048356673106,280,380,0,0,0,1,0,0,0,6,BENIGN
1894.871665592603,14,2,560,513,60,60,40.0,384,64,256.5,566265.2619086104,8443.843607211338,280,40,3,4,0,0,0,0,0,6,PortScan
799859.3968864342,1,6,180,283,270,64,180.0,70,60,47.166666666666664,578.8517354453708,8.751538116884655,8,48,0,0,1,1,0,0,0,17,BENIGN
7604.087896977922,181,0,11584,772,96,64,64.0,0,0,0.0,1624915.4622358615,23802.986295297094,3620,0,173,0,1,0,0,0,0,6,DoS
941098.7309809664,16,14,106,361,60,60,6.625,37,0,25.785714285714285,496.22848764572933,31.877633039340214,128,112,0,0,0,1,0,0,0,17,BENIGN
1501141.208726911,16,42,15776,85806,1479,60,986.0,3064,60,2043.0,67669.84971796873,38.63727120594383,320,840,0,0,14,1,0,0,0,6,Web Attack
3192088.725498046,65,46,17095,8418,394,60,263.0,274,0,183.0,7992.572323007511,34.773469519610934,1300,920,0,0,1,1,0,0,0,6,Botnet
2109.2822455523883,12,1,480,367,60,0,40.0,550,60,367.0,401558.39825892233,6163.233975638714,240,20,1,6,0,0,0,0,0,6,PortScan
9542.007610118992,517,1,33088,458,96,60,64.0,687,64,458.0,3515612.371177062,54286.26984647106,10340,20,445,0,0,0,0,0,0,6,DoS
264069.044825157,14,16,864,47,91,0,61.714285714285715,64,64,2.9375,3449.855323266622,113.60665169923014,280,320,0,0,0,1,0,0,0,6,BENIGN
2719380.801760968,27,22,4671,5236,259,64,173.0,357,60,238.0,3643.1087523985616,18.018807799286314,540,440,0,0,0,1,0,0,0,6,Botnet
382773.2643001445,5,17,92,342,64,64,18.4,64,64,20.11764705882353,1133.8304956944094,57.47527858358757,100,340,0,0,1,1,0,0,0,6,BENIGN
8190.871032502691,707,3,52318,965,111,64,74.0,481,60,321.6666666666667,6505168.960488389,86681.86779923721,14140,60,516,0,1,1,0,0,0,6,DDoS
3030.998361904267,806,2,59644,392,111,60,74.0,294,60,196.0,19807335.020227972,266578.8309738191,16120,40,653,0,1,1,0,0,0,6,DDoS
4587.644640852789,1589,2,117586,2018,111,64,74.0,1513,60,1009.0,26070894.62312125,346801.0546920329,31780,40,1226,0,1,1,0,0,0,6,DDoS
2916058.2799660033,22,79,4862,14536,331,0,221.0,276,0,184.0,6652.130423204762,34.635796099787655,440,1580,0,0,0,1,0,0,0,6,Botnet
1376883.8577784144,16,11,87,316,64,64,5.4375,42,0,28.727272727272727,292.68990098426724,19.60949708827597,320,220,0,0,0,1,0,0,0,6,BENIGN
1048.339633689884,3,0,120,137,60,60,40.0,0,0,0.0,245149.56006711922,2861.668016347695,60,0,4,5,0,0,0,0,0,6,PortScan
7346997.478108982,5,16,255,42,76,0,51.0,64,64,2.625,40.4246770037607,2.858310495215403,100,320,0,0,1,1,0,0,0,6,BENIGN
1801.6145164291213,4,0,160,22,60,0,40.0,0,0,0.0,101020.50041244781,2220.2307782955563,80,0,4,7,1,0,0,0,0,6,PortScan
1746739.0324594155,15,4,101,295,9,0,6.733333333333333,109,60,73.75,226.70816455187955,10.877411935569977,300,80,0,0,0,1,0,0,0,6,BENIGN
1754288.5066212814,16,7,328,107,64,64,20.5,60,60,15.285714285714286,247.96377469165537,13.110728317030054,320,140,0,0,0,1,0,0,0,6,BENIGN
2351895.8792045885,17,2,315,569,27,0,18.529411764705884,426,60,284.5,375.866979408531,8.078588923939014,340,40,0,0,0,1,0,0,0,6,BENIGN
1525885.6392357629,4,7,837,978,313,64,209.25,208,60,139.71428571428572,1189.473151414571,7.208928190391339,80,140,0,0,0,1,0,0,0,6,BENIGN
1295337.809756212,17,18,123,1050,60,60,7.235294117647059,87,0,58.333333333333336,905.5552853975315,27.019978677675706,340,360,0,0,1,1,0,0,0,6,BENIGN
35739.309747029714,594,0,38016,454,96,60,64.0,0,0,0.0,1076405.7916142948,16620.354567686278,11880,0,488,0,0,0,0,0,0,6,DoS
1373.0985765994876,2346,2,173604,1164,111,60,74.0,873,64,582.0,127280009.59174922,1710001.0443641124,46920,40,1622,0,1,1,0,0,0,6,DDoS
2112236.6207779064,3,7,64,770,31,0,21.333333333333332,165,64,110.0,394.84212696437856,4.734318069117249,60,140,0,0,0,1,0,0,0,6,BENIGN
160729.37297115623,11,1,1091,651,148,64,99.18181818181819,976,60,651.0,10838.093671357827,74.65965789683922,88,8,0,0,0,1,0,0,0,17,BENIGN
42525.56966290274,153,2,9792,1066,96,64,64.0,799,0,533.0,255328.73718260843,3644.865929573062,3060,40,147,0,1,0,0,0,0,6,DoS
4972849.726356086,12,17,8,386,60,60,0.6666666666666666,64,64,22.705882352941178,79.23022445496419,5.8316662669897505,96,136,0,0,0,1,0,0,0,17,BENIGN
3125587.4403549037,18,2,278,63,22,0,15.444444444444445,60,60,31.5,109.09949137794085,6.3987971482663255,360,40,0,0,0,1,0,0,0,6,BENIGN
3931430.2133597396,15,2,1202,175,120,60,80.13333333333334,130,60,87.5,350.25421418411423,4.324126101038447,120,16,0,0,0,1,0,0,0,17,BENIGN
107.26397428661802,12,2,480,69,60,60,40.0,64,64,34.5,5118214.234100888,130519.12436687146,240,40,2,5,1,0,0,0,0,6,PortScan
925319.7576399295,9,2,1818,560,303,64,202.0,420,0,280.0,2569.922429912442,11.887782476466302,72,16,0,0,1,1,0,0,0,17,BENIGN
